"OTU_Label","Class","Family","Genus","Species","mean_rel_abund","abund_weight","total_estimate","total_SE","total_lower","total_upper","extreme","any_sig","site","season","substrate","display_label"
"Suctoria_XX_ASV_12412","Phyllopharyngea","Suctoria_X","Suctoria_XX","Suctoria_XX_sp.",0.00735987753851895,0.0654451614603183,-1.50820399441091,23.4314210887804,-47.4337893284204,44.4173813395986,FALSE,FALSE,"SELVA","Winter2","PE","Suctoria_XX_sp."
"Telonema-Group-1_ASV_18184","Telonemia_XX","Telonemia-Group-1","Telonema-Group-1","Telonema_subtile",0.0084712240926511,0.0753274257089953,0.649589448119977,2.01060797732756,-3.29120218744204,4.590381083682,FALSE,FALSE,"SELVA","Winter2","PE","Telonema_subtile"
"Tiaropsidium_ASV_16743","Cnidaria","Hydrozoa","Tiaropsidium","Tiaropsidium_kelseyi",0.0503690621976292,0.447889437137565,3.72171473998432,2.38757188985497,-0.957926164131423,8.40135564410006,FALSE,FALSE,"SELVA","Winter2","PE","Tiaropsidium_kelseyi"
"Tisbe_ASV_13853","Arthropoda","Maxillopoda","Tisbe","Tisbe_sp.",0.00106871798795007,0.00950320449095588,-3.40809060190141,351.716499816704,-692.772430242642,685.956249038839,FALSE,FALSE,"SELVA","Winter2","PE","Tisbe_sp."
"Zoothamnium_1_ASV_32724","Oligohymenophorea","Sessilida","Zoothamnium_1","Zoothamnium_duplicatum",0.000630418225457942,0.00560577568535533,-2.1201478746518,277.347383442802,-545.721019422544,541.48072367324,FALSE,FALSE,"SELVA","Winter2","PE","Zoothamnium_duplicatum"
"Zoothamnium_1_ASV_32734","Oligohymenophorea","Sessilida","Zoothamnium_1",NA,0.000375860239300809,0.00334220697543091,-0.469386838545329,230.516887782552,-452.282486892348,451.343713215257,FALSE,FALSE,"SELVA","Winter2","PE","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734"
"Zoothamnium_2_ASV_2729","Oligohymenophorea","Zoothamniidae","Zoothamnium_2","Zoothamnium_alternans",0.000950773601960625,0.00845442489591246,-3.51627174198004,1822.89106569507,-3576.38276050432,3569.35021702036,FALSE,FALSE,"SELVA","Winter2","PE","Zoothamnium_alternans"
"Adineta_ASV_17598","Rotifera","Rotifera_XX","Adineta","Adineta_vaga",0.00315234730104443,0.0280311563631488,-5.95133745924893,394.002141677171,-778.195535146505,766.292860228007,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Adineta_vaga"
"Adineta_ASV_17599","Rotifera","Rotifera_XX","Adineta","Adineta_vaga",0.00209115043706636,0.0185948308617052,-8.38347109401056,116.872682749585,-237.453929283196,220.686987095175,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Adineta_vaga"
"Amphileptus_ASV_432","Litostomatea","Pleurostomatida","Amphileptus",NA,0.000326003493377307,0.00289887313328845,-4.86293192395394,2455.50706424984,-4817.65677785365,4807.93091400574,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Amphileptus sp. Amphileptus_ASV_432"
"Amphora_ASV_11507","Bacillariophyceae","Catenulaceae","Amphora","Amphora_coffeaeformis",0.00106371273792365,0.00945869703897539,-0.0551929854281958,12.115119800893,-23.8008277951784,23.690441824322,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Amphora_coffeaeformis"
"Ampullofolliculina_ASV_3611","Heterotrichea","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000527810449010298,0.00469337157787454,-1.81911524173331,1179.40888457454,-2313.46052900784,2309.82229852437,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ampullofolliculina_lageniformis"
"Ampullofolliculina_ASV_3619","Heterotrichea","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000991488175339134,0.00881646513565817,-1.4127010176356,383.861609852469,-753.781456328474,750.956054293203,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ampullofolliculina_lageniformis"
"Annelida_XX_ASV_18258","Annelida","Annelida_XX",NA,NA,0.00112628840766457,0.0100151295051746,-2.20955738115452,153.309650598328,-302.696472553878,298.277357791569,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Annelida_XX_ASV_18258"
"Aplanochytrium_ASV_9331","Sagenista","Labyrinthulaceae","Aplanochytrium","Aplanochytrium_sp.",0.00168175089794053,0.0149543872810011,1.76106218192539,18.8008413817485,-35.0885869263017,38.6107112901525,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Aplanochytrium_sp."
"Arcocellulus_ASV_11592","Mediophyceae","Cymatosiraceae","Arcocellulus","Arcocellulus_cornucervis",0.000604776712521607,0.00537776741410045,-5.37226238329639,90.5744439663639,-182.89817255737,172.153647790777,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Arcocellulus_cornucervis"
"Argopecten_ASV_16928","Mollusca","Pectinoida","Argopecten",NA,0.00151349161221869,0.0134581998697796,-8.49535679883077,84.5565158908896,-174.226127944974,157.235414347313,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Argopecten sp. Argopecten_ASV_16928"
"Arthropoda_ASV_17239","Arthropoda",NA,NA,NA,0.000835291476118101,0.00742754009626867,-3.31541007422745,443.854882451565,-873.270979679295,866.64015953084,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Arthropoda_ASV_17239"
"Ascidiella_ASV_17116","Urochordata","Ascidiacea","Ascidiella","Ascidiella_sp.",0.000956014564024995,0.00850102833553695,0.229793972483666,29.8995916743646,-58.3734057092709,58.8329936542383,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ascidiella_sp."
"Bacillariaceae_ASV_10164","Bacillariophyceae","Bacillariaceae",NA,NA,0.000737566940423028,0.00655855851556622,-1.49428783951994,1.93392282657004,-5.28477657959722,2.29620090055734,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariaceae_ASV_10164"
"Bacillariaceae_ASV_10168","Bacillariophyceae","Bacillariaceae",NA,NA,0.00270556090161491,0.0240582630784565,-1.24174787991665,2.21497634912938,-5.58310152421024,3.09960576437694,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariaceae_ASV_10168"
"Bacillariaceae_ASV_10197","Bacillariophyceae","Bacillariaceae",NA,NA,0.000527589554949109,0.0046914073539558,-2.08540531897271,14.0294009069163,-29.5830310965287,25.4122204585833,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariaceae_ASV_10197"
"Bacillariophyceae_ASV_10048","Bacillariophyceae",NA,NA,NA,0.000419335739849952,0.00372879780362279,-0.978155428391686,14.9773404030017,-30.3337426182749,28.3774317614916,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_10048"
"Bacillariophyceae_ASV_10151","Bacillariophyceae",NA,NA,NA,0.000487278782444125,0.00433295777359638,-5.3138337856166,57.4848651662982,-117.984169511561,107.356501940328,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_10151"
"Bacillariophyceae_ASV_10160","Bacillariophyceae",NA,NA,NA,0.000795888416121179,0.00707716203494456,0.157245480255986,1.91339475350522,-3.59300823661425,3.90749919712622,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_10160"
"Bacillariophyceae_ASV_10175","Bacillariophyceae",NA,NA,NA,0.0127478678926634,0.113355999219255,-3.41507348548893,2.46199067987107,-8.24057521803623,1.41042824705838,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_10175"
"Bacillariophyceae_ASV_10229","Bacillariophyceae",NA,NA,NA,0.000682189714976761,0.00606613572162871,0.17640162139728,1.90843354552161,-3.56412812782508,3.91693137061964,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_10229"
"Bacillariophyceae_ASV_11568","Bacillariophyceae",NA,NA,NA,0.000585157583611263,0.00520331110656974,-0.93671463836183,47.9065257333531,-94.8335050757339,92.9600757990103,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_11568"
"Bacillariophyceae_ASV_32933","Bacillariophyceae",NA,NA,NA,0.000592568352813935,0.00526920880452405,-0.179725394274647,2.13264606727784,-4.35971168613922,4.00026089758992,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_32933"
"Bacillariophyceae_ASV_6651","Bacillariophyceae",NA,NA,NA,0.00501514365404532,0.0445954276369297,-1.08480528300504,2.15881216115376,-5.31607711886642,3.14646655285634,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_6651"
"Bacillariophyceae_ASV_8723","Bacillariophyceae",NA,NA,NA,0.000692214989893166,0.00615528200594587,0.377880544192902,2.41738431349125,-4.36019271024994,5.11595379863575,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_8723"
"Bacillariophyceae_ASV_9683","Bacillariophyceae",NA,NA,NA,0.000578831031511105,0.00514705443361357,-0.169607586506888,1.93197285172819,-3.95627437589414,3.61705920288036,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9683"
"Bacillariophyceae_ASV_9843","Bacillariophyceae",NA,NA,NA,0.000432745036929727,0.00384803533276133,-0.294022643139133,2.41795067195969,-5.03320596018013,4.44516067390186,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9843"
"Bacillariophyceae_ASV_9867","Bacillariophyceae",NA,NA,NA,0.00334743770392897,0.0297659301891148,0.74074154686104,2.53608253094479,-4.22998021379074,5.71146330751282,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9867"
"Bacillariophyceae_ASV_9918","Bacillariophyceae",NA,NA,NA,0.000670184356359988,0.00595938222893109,0.130407067362607,3.81980333955638,-7.3564074781679,7.61722161289311,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9918"
"Bacillariophyceae_ASV_9972","Bacillariophyceae",NA,NA,NA,0.000665932661630284,0.00592157550638588,-8.41196673809172,286.601393680705,-570.150698352274,553.32676487609,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9972"
"Bacillariophyceae_ASV_9977","Bacillariophyceae",NA,NA,NA,0.000598212842530129,0.00531940047400552,2.78481200371589,1.18567386147977,0.460891235215551,5.10873277221623,FALSE,TRUE,"SELVA","Winter2","Weathered_PE","Bacillariophyceae_ASV_9977"
"Bougainvillia_ASV_16800","Cnidaria","Hydrozoa","Bougainvillia","Bougainvillia_sp.",0.00107305711006557,0.00954178863124338,-7.90605079348308,99.4780282252815,-202.882986115035,187.070884528069,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bougainvillia_sp."
"Bryocamptus_ASV_13856","Arthropoda","Maxillopoda","Bryocamptus","Bryocamptus_stillae",0.00130929922513387,0.0116424898023506,4.234733527638,4847.06735786399,-9496.01728788578,9504.48675494106,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bryocamptus_stillae"
"Bryozoa_XX_ASV_17870","Bryozoa","Bryozoa_XX",NA,NA,0.00101335188469078,0.00901088059721326,3.72474673747205,82.0616993250587,-157.116183939643,164.565677414587,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Bryozoa_XX_ASV_17870"
"CCW10-lineage_X_ASV_13473","Filosa-Thecofilosea","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.000683393682716995,0.0060768415876897,-0.903312616204608,2.04192329473738,-4.90548227388986,3.09885704148065,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","CCW10-lineage_X_sp."
"CCW10-lineage_X_ASV_13478","Filosa-Thecofilosea","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00150818599501783,0.0134110215067512,-2.03806348964886,1.82169238778531,-5.60858056970808,1.53245359041035,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","CCW10-lineage_X_sp."
"CCW10-lineage_X_ASV_13480","Filosa-Thecofilosea","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00186313323473397,0.0165672668778924,-2.33251964017175,76.9227838706309,-153.101176026608,148.436136746265,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","CCW10-lineage_X_sp."
"Caenogastropoda_ASV_13678","Mollusca","Caenogastropoda",NA,NA,0.00766976346525699,0.0682007147155878,-1.83516993500951,465.655366493953,-914.519688263156,910.849348393137,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Caenogastropoda_ASV_13678"
"Carradoriella_ASV_24925","Florideophyceae","Rhodomelaceae","Carradoriella","Carradoriella_elongata",0.000413022454846789,0.00367265910373075,-8.23827833649679,30.2138907948337,-67.4575042943708,50.9809476213772,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Carradoriella_elongata"
"Cephaloidophora_ASV_1583","Gregarinomorphea","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000341729112939679,0.00303870775770124,-0.450960190575058,89.2018619840394,-175.286609679292,174.384689298142,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Cephaloidophora_communis"
"Cephaloidophora_ASV_1589","Gregarinomorphea","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000631235019859831,0.00561303874662662,-0.623675881974094,19.8738596713484,-39.576440837817,38.3290890738688,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Cephaloidophora_communis"
"Ceramium_ASV_24711","Florideophyceae","Ceramiaceae","Ceramium","Ceramium_virgatum",0.000409613317312189,0.00364234452917097,-6.06329438775727,280.743315161389,-556.320192104079,544.193603328565,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ceramium_virgatum"
"Chaetoceros_ASV_11054","Mediophyceae","Chaetocerotaceae","Chaetoceros","Chaetoceros_socialis",0.000461449025151303,0.00410327560461157,-5.38459309065956,2.53345720062529,-10.3501692038851,-0.419016977433991,FALSE,TRUE,"SELVA","Winter2","Weathered_PE","Chaetoceros_socialis"
"Chlamydaster_ASV_21669","Pterocystida","Pterocystidae","Chlamydaster","Chlamydaster_sterni",0.00115795167744144,0.0102966841631241,0.090882032690013,451.256688505738,-884.372227438556,884.553991503936,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Chlamydaster_sterni"
"Chromadorea_X_ASV_27082","Nematoda","Chromadorea_X",NA,NA,0.00105699342807416,0.00939894790378929,-2.4127791740739,908.742441725705,-1783.54796495646,1778.72240660831,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Chromadorea_X_ASV_27082"
"Chromadorina_ASV_18461","Nematoda","Chromadorea_X","Chromadorina","Chromadorina_sp.",0.000967020925192471,0.00859889858948156,-0.304423914752935,1280.2174786213,-2509.5306820125,2508.92183418299,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Chromadorina_sp."
"Chrysolepidomonas_ASV_8860","Chrysophyceae","Ochromonadaceae","Chrysolepidomonas","Chrysolepidomonas_dendrolepidota",0.000601896258299576,0.00535215397275536,1.03668892673755,1.73210507285945,-2.35823701606698,4.43161486954208,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Chrysolepidomonas_dendrolepidota"
"Costaria_ASV_10957","Phaeophyceae","Phaeophyceae_XX","Costaria","Costaria_costata",0.0565788664698335,0.503107970476527,5.06479426198316,60.6925163649646,-113.892537813347,124.022126337314,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Costaria_costata"
"Craticula_ASV_10145","Bacillariophyceae","Stauroneidaceae","Craticula","Craticula_importuna",0.00111236017149714,0.00989127748996579,1.99500716703483,2.29717591413408,-2.50745762466797,6.49747195873763,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Craticula_importuna"
"Cryothecomonas_ASV_15153","Filosa-Thecofilosea","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis",0.000485859015169392,0.00432033298493045,0.284895900383882,266.565464456922,-522.183414435183,522.75320623595,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Cryothecomonas_aestivalis"
"Cymbella_ASV_11535","Bacillariophyceae","Cymbellaceae","Cymbella","Cymbella_acuta",0.000903644603108959,0.00803534659968157,-5.54562712125136,922.44506391684,-1813.53795239826,1802.44669815575,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Cymbella_acuta"
"Desmarestia_ASV_10940","Phaeophyceae","Phaeophyceae_XX","Desmarestia","Desmarestia_viridis",0.00292525304648449,0.0260117993726822,-7.07026564751198,58.1523072814095,-121.048787919075,106.908256624051,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Desmarestia_viridis"
"Dino-Group-I-Clade-1_X_ASV_20870","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000711835002443887,0.00632974617094253,0.821673460470872,2.08492124596846,-3.26477218162732,4.90811910256906,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_20879","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.000508479674633572,0.00452147936314451,-0.291250544383553,2.42115223871329,-5.03670893226161,4.4542078434945,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_21077","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00120895851696772,0.010750244814223,1.29827779200023,2.04995044814201,-2.71962508635812,5.31618067035858,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_21086","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00273116514745217,0.0242859399649427,-0.208656864835358,2.34744527928699,-4.80964961223786,4.39233588256714,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25263","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00270911084007895,0.0240898296765062,-4.6679078991122,89.7227560296482,-180.524509717223,171.188693918998,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25271","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00348889810434751,0.0310238177962359,-6.06630115128421,57.338053969347,-118.448886931204,106.316284628636,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-4_X_ASV_21578","Syndiniales","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729,8.49246247352294,67.6373087480901,-124.076662672734,141.06158761978,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-I-Clade-4_X_sp."
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Syndiniales","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618,2.24853279590432,28.5044790036802,-53.6202460513089,58.1173116431176,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Dino-Group-II-Clade-10-and-11_X_sp."
"Diplosoma_ASV_13104","Urochordata","Ascidiacea","Diplosoma",NA,0.050967855135091,0.453213995904799,1.4568825215186,23.0478443671318,-43.7168924380598,46.630657481097,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Diplosoma sp. Diplosoma_ASV_13104"
"Disporella_ASV_17008","Bryozoa","Bryozoa_XX","Disporella",NA,0.0016645260215797,0.0148012210348688,0.736668692134336,34.7372627302233,-67.3483662591033,68.8217036433719,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Disporella sp. Disporella_ASV_17008"
"Disporella_ASV_17010","Bryozoa","Bryozoa_XX","Disporella",NA,0.000713550956362178,0.00634500469673366,1.54724362354218,18.3900192580442,-34.4971941222245,37.5916813693089,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Disporella sp. Disporella_ASV_17010"
"Ectocarpus_ASV_8433","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.0581452866569324,0.517036819363327,-0.746445352139001,2.15944885704818,-4.97896511195344,3.48607440767544,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ectocarpus sp. Ectocarpus_ASV_8433"
"Ectocarpus_ASV_8444","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.000611620689744713,0.0054386251107201,-0.0231480914397758,2.05450460370779,-4.04997711470705,4.0036809318275,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ectocarpus sp. Ectocarpus_ASV_8444"
"Electra_ASV_17846","Bryozoa","Bryozoa_XX","Electra","Electra_pilosa",0.0774123423111302,0.688362437426214,-4.63323504155737,44.237700695523,-91.3391284047825,82.0726583216677,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Electra_pilosa"
"Embryophyceae_XX_ASV_21512","Embryophyceae","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749,2.44901238298885,27.672536940986,-51.7891600213437,56.6871847873214,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Embryophyceae_XX_ASV_21512"
"Endomyxa_ASV_22154","Endomyxa",NA,NA,NA,0.00149648003522171,0.0133069303143508,-2.14821485739982,60.5158459406654,-120.759272901104,116.462843186304,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Endomyxa_ASV_22154"
"Enoplea_X_ASV_18404","Nematoda","Enoplea_X",NA,NA,0.000410584074426104,0.00365097665052441,4.86564273672135,23.3379955452503,-40.8768285319693,50.608114005412,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Enoplea_X_ASV_18404"
"Ephelota_ASV_1009","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00667651400298658,0.0593685879460245,1.16569962441788,319.349751227173,-624.759812780842,627.091212029677,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ephelota_sp."
"Ephelota_ASV_1020","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123,-12.0553944310156,396.131642780057,-788.473414279926,764.362625417895,FALSE,FALSE,"SELVA","Winter2","Weathered_PE","Ephelota_sp."
